Date,topic,content,url
2021-04-10T15:49:12.000Z,"Is Now The Time To Buy Stock In American Airlines, Carnival, Tesla Or GE?","One of the most common questions traders have about stocks is “Why Is It Moving?” That’s why Benzinga created the Why Is It Moving, or WIIM, feature in Benzinga Pro. WIIMs are a one-sentence description as to why that stock is moving. Here’s the latest news and updates for American Airlines, Carnival, Tesla and GE. Traders and investors should take note that American Airlines Group Inc (NASDAQ: AAL) announced it will webcast a live audio feed of its first-quarter 2021 financial results conference call with financial analysts and journalists on Thursday, April 22, at 7:30 a.m. CDT. American Airlines says the webcast will be available on a listen-only basis here. Tesla Inc (NASDAQ: TSLA) traders and investors should mark their calendars: The EV-maker announced Friday it will post its financial results for the first quarter of 2021 after market close on Monday, April 26, 2021. Tesla said management will hold a live question and answer webcast that day at 2:30 p.m. PT (5:30 p.m. ET) to discuss the company’s financial and business results and outlook. Traders and investors can watch the earnings webcast here. Credit Suisse analyst Benjamin Chaiken upgraded Carnival Corp (NYSE: CCL) Friday from Neutral to Outperform and raised the price target from $18 to $40. Argus Research analyst John Staszak also upgraded Carnival from Hold to Buy and announced a $33 price target. Shares of Carnival closed higher Friday by 2.59% at $29.30. UBS reiterated its Buy rating on General Electric Company (NYSE: GE) Friday and raised the price target from $15 to $17. Shares of GE closed higher Friday by 1.12% at $13.60. Photo by Chuck Miller on Flickr. See more from Benzinga Click here for options trades from Benzinga Markets Close At New All-Time Highs Yet Again What's Going On With GE Stock And Apple Stock Today? © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.",https://finance.yahoo.com/news/now-time-buy-stock-american-154912440.html
2021-04-09T14:35:28.000Z,Two big trends to watch closely in the months ahead: Morning Brief,"Yahoo Finance’s Myles Udland, Brian Sozzi, and Julie Hyman discuss eye-popping data in the coming months amid economic recovery. MYLES UDLAND: We begin this hour with the latest Yahoo Finance morning brief. And looking at a couple of charts that come to us courtesy of the team over at Bank of America Global Research, they, of course, like JP Morgan, kind of bring together all of the car data that they have within their system. And take a look at what they think the con-- what they know, I should say, the consumer is doing, and therefore what we might see in some official data. Next week, we are set to get the March reading on retail sales. B of A right now looking for an 11.1% increase in a month on month sales based on their data. But in the brief today, we looked at a couple of specific sectors of the economy and how spending has changed, both compared to last year and over the last two years. The first is airlines, where we have seen spending, as you would expect, up several hundred percentage points, literally off the chart here you can see compared to last year. But notably, last year at this time, airline spending was down more than 100%. How is that even possible, you might ask. Well, not only was no one booking any airline travel, refunds were outpacing any new money that was being spent on airlines. Airbnb actually had a similar situation for a couple of weeks really right in the teeth of the pandemic. And so, that's why the one-year number has been so flat, about several hundred percent. But as we see in the light blue line here, over the last two years, airline spending is still negative. And so we're still below that pre-pandemic trend. And really how quickly we get back there, if indeed, we get back here, I think will be a very simple and clean way to gauge the reopening. Another one of the charts in this presentation that caught my attention is what's happening at home furnishing stores. We saw, again, because of the distortion, the distorted effects of COVID, you see the huge decline over on the left-hand side as the pandemic hit, but then as we know, people started investing in their homes, several percentage points higher right now compared to a year ago. But the light blue line shows us that over the last two years, home furnishing spending is still materially higher.    ",https://finance.yahoo.com/video/two-big-trends-watch-closely-143528206.html
2021-04-08T20:18:48.000Z,Who Are Delta Air Lines' Main Competitors? (DAL),https://www.investopedia.com/articles/markets/093015/who-are-delta-airlines-main-competitors.asp?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral,https://finance.yahoo.com/m/2cf0e68a-0a09-38b3-a29a-bced430f6dae/who-are-delta-air-lines-main.html
2021-04-08T14:00:00.000Z,American Airlines Group Announces Webcast of First-Quarter 2021 Financial Results,"FORT WORTH, Texas, April 08, 2021 (GLOBE NEWSWIRE) -- American Airlines Group (NASDAQ: AAL) will webcast a live audio feed of its first-quarter 2021 financial results conference call with financial analysts and journalists on Thursday, April 22, at 7:30 a.m. CDT. The webcast will be available to the public on a listen-only basis at aa.com/investorrelations. An archive of the call will be available on the website through May 22. About American Airlines Group
American’s purpose is to care for people on life’s journey. Shares of American Airlines Group Inc. trade on Nasdaq under the ticker symbol AAL and the company’s stock is included in the S&P 500. Learn more about what’s happening at American by visiting news.aa.com and connect with American on Twitter @AmericanAir and at Facebook.com/AmericanAirlines. Corporate Communications
mediarelations@aa.com ",https://finance.yahoo.com/news/american-airlines-group-announces-webcast-140000062.html
2021-04-07T10:06:00.000Z,5 Ultra-Popular Stocks to Avoid Like the Plague in April,https://www.fool.com/investing/2021/04/07/5-ultra-popular-stocks-avoid-like-plague-in-april/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,https://finance.yahoo.com/m/10edf24f-23eb-3ac0-9737-6f7d536d9c51/5-ultra-popular-stocks-to.html
2021-04-06T16:29:00.000Z,Buy Airline Stocks. A ‘Golden Age’ of Travel Is Coming.,https://www.barrons.com/articles/airline-stocks-travel-recovery-delta-american-united-51617726027?siteid=yhoof2,https://finance.yahoo.com/m/13d70335-e781-3393-94f4-d02aed34e78b/buy-airline-stocks-a-%E2%80%98golden.html
2021-04-05T19:12:56.000Z,Top American Airlines Shareholders,https://www.investopedia.com/articles/insights/052616/top-3-american-airlines-shareholders-aal.asp?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral,https://finance.yahoo.com/m/cfe87695-7bc1-3c37-a926-49857345b25c/top-american-airlines.html
2021-04-05T17:46:46.000Z,Is AAL Stock A Buy or Sell?,"Although the masses and most of the financial media blame hedge funds for their exorbitant fee structure and disappointing performance, these investors have proved to have great stock picking abilities over the years (that's why their assets under management continue to swell). We believe hedge fund sentiment should serve as a crucial tool of an individual investor’s stock selection process, as it may offer great insights of how the brightest minds of the finance industry feel about specific stocks. After all, these people have access to smartest analysts and expensive data/information sources that individual investors can't match. So should one consider investing in American Airlines Group Inc (NASDAQ:AAL)? The smart money sentiment can provide an answer to this question. Is AAL stock a buy? American Airlines Group Inc (NASDAQ:AAL) shares haven't seen a lot of action during the second quarter. Overall, hedge fund sentiment was unchanged. The stock was in 37 hedge funds' portfolios at the end of the fourth quarter of 2020. Our calculations also showed that AAL isn't among the 30 most popular stocks among hedge funds (click for Q4 rankings). The level and the change in hedge fund popularity aren't the only variables you need to analyze to decipher hedge funds' perspectives. A stock may witness a boost in popularity but it may still be less popular than similarly priced stocks. That's why at the end of this article we will examine companies such as Amedisys Inc (NASDAQ:AMED), Vistra Corp. (NYSE:VST), and Lear Corporation (NYSE:LEA) to gather more data points. In the financial world there are numerous indicators stock traders use to value publicly traded companies. Some of the most underrated indicators are hedge fund and insider trading moves. Our researchers have shown that, historically, those who follow the top picks of the elite investment managers can outpace the S&P 500 by a solid amount (see the details here).                ",https://finance.yahoo.com/news/aal-stock-buy-sell-174646228.html
2021-04-05T07:18:00.000Z,"American Airlines, U.S. Carriers Gain as CDC Updates Travel Guidelines",https://www.thestreet.com/investing/american-airlines-us-carriers-gain-cdc-updates-travel-guideline?puc=yahoo&cm_ven=YAHOO,https://finance.yahoo.com/m/677ad61e-6b99-3a54-a715-e69b77ad5ef0/american-airlines-u-s-.html
2021-04-03T13:07:12.000Z,American Airlines Is Not the Post-Pandemic Recovery Play People Want It to Be,"Last year, American Airlines (NASDAQ:AAL) was the most vulnerable of the airline stocks. However, with the vaccines rolling out, AAL stock is getting an outsized reaction, as are its peers. Source: GagliardiPhotography / Shutterstock.com The airline industry has been hobbled by the effects of the novel coronavirus pandemic. It will not bounce back with nearly as much vigor as people seem to think. The reality is AAL stock is overvalued, factoring in its massive debt load and the industry’s cut-throat competition. InvestorPlace - Stock Market News, Stock Advice & Trading Tips AAL stock has been rallying in the past three months, and is up more than 57% year-to-date. Investor interest in recovery plays and the industry’s optimism with the approval of the vaccine are pushing airline stocks higher. 7 Micro-Cap Stocks to Buy That Are Shining Right Now This is strange considering how AAL stock now trades higher than its price just before the pandemic. Travel numbers are expected to pick up in the third and fourth quarters, but it will take a long time before they return to pre-pandemic levels. Therefore, AAL stock’s price results from the market’s overreaction, which further reduces its attractiveness to investors at this time. The pandemic exacerbated American’s debt problem to the point where shareholders were concerned about its solvency. Despite its best efforts, the company’s net debt stands at roughly $30 billion. It is paying more than a billion dollars in debt servicing, which is likely to have crippling long-term effects on its operations. In all fairness, it has done well to reduce its cash burn, which went as high as $100 million per day last year. However, its cash burn now averages $30 million per day, which amounts to almost a staggering $11 billion a year. The federal government’s support through the CARES Act has been nothing short of a blessing. It provided payroll grants which covered the bulk of airline labor costs from April to September of 2020.               ",https://finance.yahoo.com/news/american-airlines-not-post-pandemic-130712230.html
2021-04-02T21:49:00.000Z,Why American Airlines Gained Altitude in March,https://www.fool.com/investing/2021/04/02/why-american-airlines-gained-altitude-in-march/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,https://finance.yahoo.com/m/4a271153-37b8-32d0-a8f4-85981c92b204/why-american-airlines-gained.html
2021-04-02T16:06:09.000Z,American Airlines Stock May Lose More Altitude,"After reaching a high of $26 in mid-March, American Airlines Group (NASDAQ:AAL) stock has lost some altitude. It closed yesterday at $23.86. Source: GagliardiPhotography / Shutterstock.com But the shares have still gained 51% in 2021. Many other airline stocks, including Southwest Airlines (NYSE:LUV), United Airlines Holdings (NASDAQ:UAL) and Delta Air Lines (NYSE:DAL), have also rallied this year. In fact, the major airline equities’ charts all look nearly identical! InvestorPlace - Stock Market News, Stock Advice & Trading Tips So all in all, there has been a major rotation into the space, causing other sectors, especially tech, to sink. The airline stocks, of course, have been boosted by the re-opening trade. But is AAL stock a good choice right now for investors? Or is it better to wait before taking a positive position in the name? Let’s take a look. The outlook of air travel is definitely promising right now. With the aggressive rollout of the vaccines for the novel coronavirus from companies like Pfizer (NYSE:PFE), Moderna (NASDAQ:MRNA) and Johnson & Johnson (NYSE:JNJ), it does look like the U.S. will get back to normal soon. 7 Cheap Stocks with Growing Tailwinds In the meantime, there is considerable pent-up demand for travel. Keep in mind that Americans are already traveling more. According to the latest figures, during a recent week, domestic daily air traffic averaged 1.2 million per day. That is the highest level since the beginning of the pandemic. What’s more, Congress recently approved $1.9 trillion of stimulus for the U.S. economy. That spending should also promote strong demand for travel in the coming months. The pandemic triggered a near-death experience for American Airlines. Without the government’s support, the company may have gone bust and the owners of AAL stock would have lost most of their investments. But the pandemic had some silver linings for the airlines. Its operations have become much more streamlined because of the heavy cost cutting and efficiency efforts that it undertook. So as its revenues start to climb, it should benefit from considerable operating leverage.              ",https://finance.yahoo.com/news/american-airlines-stock-may-lose-160609939.html
2021-04-01T21:53:43.000Z,Texas threatens to become next flash point on voting rules,"By David Shepardson, Joseph Ax and Tracy Rucinski WASHINGTON (Reuters) - Texas appeared on Thursday to become the next flash point on politically charged issues in Corporate America after legislation passed by the state Senate to limit voting access prompted a rebuke from American Airlines. ""We are strongly opposed to this bill and others like it,"" Fort Worth, Texas-based American said in a statement. The legislation, which is now set to go before the Texas House of Representatives, would eliminate drive-through voting, limit polling site hours and give partisan poll watchers more autonomy. Southwest Airlines, also based in Texas, declined to say if it opposed the legislation but said: ""We believe every voter should have a fair opportunity to let their voice be heard. This right is essential to our nation’s success."" The Texas effort drew sharp criticism from voting rights advocates and Democrats in the state, who argue that the legislation would make it more difficult for Texans, particularly those of color, to cast ballots. The state already has some of the most stringent voting laws in the country, according to election experts. A state House of Representatives committee on Thursday was holding a hearing on a companion bill that would impose other voting restrictions. Texas is one of several states, including Georgia, Florida, Arizona and Iowa, where Republican lawmakers have pursued new voting limits after former President Donald Trump falsely blamed his November loss on widespread voter fraud despite no evidence. Republican lawmakers say the law is needed to ensure public confidence in election integrity. The comments by American and Southwest came after Atlanta-based Delta Air Lines and Coca-Cola on Wednesday joined a growing number of companies that challenged the state of Georgia's new voting restrictions. Delta CEO Ed Bastian blasted the law on Wednesday in a reversal from an initial statement last week that sparked a popular backlash.      ",https://finance.yahoo.com/news/american-airlines-strongly-opposes-texas-215343815.html
2021-04-01T21:34:02.000Z,American Airlines strongly opposes Texas voting restriction bill,"WASHINGTON, April 1 (Reuters) - American Airlines said on Thursday that it strongly opposes legislation passed by the Texas state Senate to limit voting access. ""We must stand up for the rights of our team members and customers who call Texas home, and honor the sacrifices made by generations of Americans to protect and expand the right to vote,"" the Texas-based airline said in a statement. The legislation, which the state Senate passed early on Thursday and is now set to come before the state House of Representatives, would eliminate drive-through voting, limit polling site hours and give partisan poll watchers more autonomy. (Reporting by David Shepardson, Joseph Ax and Tracy Rucinski; Editing by Leslie Adler)",https://finance.yahoo.com/news/american-airlines-strongly-opposes-texas-213402679.html
2021-04-01T18:03:19.000Z,Travel industry numbers keep rising ‘week over week’: The Points Guy CEO,"Brian Kelly, Founder & CEO of The Points Guy, joins Yahoo Finance’s Kristin Myers and Alexis Christoforous to discuss the outlook of the travel industry amid the pandemic. KRISTIN MYERS: People are traveling again. According to the TSA screening figures, almost 1.3 million people flew just yesterday. And as you guys can see there from that chart, just a few days ago on March 28, we saw almost a pandemic high of nearly 1.6 million people being screened by the TSA. And even more people will be able to cram onto those planes when Delta adds that middle seat back on May 1. So let's talk more about travel with Brian Kelly, founder and CEO of The Points Guy. So Brian, we're seeing more and more people traveling. When do you think we'll get back to those pre-pandemic levels? Will it happen any time soon? BRIAN KELLY: Well, you know, we're closing in about 60% of pre-pandemic levels, which is, frankly, shocking to me, considering almost all international travel to Europe and Asia is cut off. But we won't really get back to those full numbers until business travel rebounds and in talking to a lot of companies, you know, those old days of road warriors, it's going to take a while to come back to people are comfortable from that. And many are predicting they won't come back at all. Business travel will look completely different. So a lot of open question marks, but the numbers keep rising week over week. ALEXIS CHRISTOFOROUS: That is for sure, Brian. And I know leisure travel is really taking off. Look, there's a lot of pent-up demand, right? We've all been inside, not being able to go anywhere for the past year plus. So people are trying to get out and about. And I'm wondering about where people are flying right now. What are some of the hot spots? And I know prices are insane because of all the demand. Are there places where people can still get some good, you know, airline deals and also some good hotel deals? BRIAN KELLY: Yeah, so I mean, Florida-- I was in Miami Beach last week. Absolutely packed-- you would never even know that there was a pandemic there. Definitely Puerto Rico as well, because you don't have to get tested to come back into the country since it's a US territory. But we're still seeing big numbers in Mexico and Caribbean. But we are hearing from travelers. People are not comfortable yet traveling far distances internationally, especially now with new lockdowns just announced in France and Italy.              ",https://finance.yahoo.com/video/travel-industry-numbers-keep-rising-180319213.html
2021-04-01T16:19:04.000Z,Will U.S. Airlines' Expansion Spree Boost Summer Trips?,"After being ravaged by the coronavirus-led declining demand for air travel, things are looking up for the U.S. airlines this year. With the gradual reopening of the economy, economic activities are picking up. The upbeat reading on U.S. consumer optimism in March highlights this improving scenario. On Mar 30, 2021, the Conference Board reported that Consumer Confidence in March jumped to a one-year high of 109.7 from the downwardly revised 90.4 in February. The above buoyant scenario naturally translated into increased air-travel demand. The increasing number of people getting vaccinated by the day also bodes well. Highlighting this rosy scenario, the NYSE ARCA Airline Index has gained a massive 106.6% so far this year. With air-travel demand gradually bettering in the United States (particularly on the leisure front), U.S. carriers unfurled bullish projections. Evidently, American Airlines’ AAL management stated that bookings (with respect to the domestic markets and short-haul international flights) recently improved. Reflective of this uptick, the seven-day moving average as of Mar 26 regarding the net bookings at the currently Zacks Rank #3 (Hold) American Airlines was roughly 90% of the level recorded in 2019. Moreover, the reading related to domestic load factor (% of seats filled by passengers) was nearly 80% in the period, further mirroring the recovery in air-travel demand. You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here. Highlighting the uptrend in booking trends, management of this Fort Worth, TX based carrier stated that it now expects system capacity (measured in available seat miles) for the March quarter to decline nearly in the 40-45% band from the levels achieved in first-quarter 2019. Earlier, the expectation was a decline of 45% for capacity from the first-quarter 2019 reading. American Airlines apart, other U.S. airline heavyweights like United Airlines UAL and Southwest Airlines LUV provided bright projections for the March quarter of 2021. Per Ankit Gupta, vice president of United Airlines’ domestic network planning and scheduling, the airline has seen the “strongest flight bookings since the start of the pandemic” over the past few weeks.          ",https://finance.yahoo.com/news/u-airlines-expansion-spree-boost-161904087.html
2021-04-01T13:12:01.000Z,"Alaska Air (ALK) Arm Joins Oneworld, Becomes 14th Member","Alaska Air Group’s ALK subsidiary, Alaska Airlines, has joined the oneworld alliance as its 14th full member. The airline had received a formal invitation to join the global alliance in July 2020.

Alaska Airlines’ CEO, Ben Minicucci, said, “Joining oneworld is joining a family of the best airlines in the world.” Minicucci further added, “Being a part of the alliance allows us to provide fantastic global connectivity, a seamless travel experience and more valuable loyalty offerings for our guests.”

As part of oneworld, Alaska Airlines will be able to strengthen its global network to cover as many as 1,000 destinations across more than 170 countries and territories. With this membership, the carrier will add seven new airline partners and enhance its existing partnerships with six oneworld members. Alaska Air Group, Inc. price | Alaska Air Group, Inc. Quote With air-travel continuing to recover as more people get vaccinated, Alaska Airlines’ joining of the oneworld alliance could not have come at a better time.

Apart from a wider network, the membership brings into focus Alaska Airlines’ closer ties with its long-standing partner and oneworld founding member, American Airlines AAL. The two airlines have been partners for nearly 40 years. On Alaska Airlines’ oneworld membership, American Airlines’ president, Robert Isom, stated, “By connecting American's strength in long-haul international flying and Alaska's strong presence along the West Coast, we're building a better network for our customers than either airline could build alone.”

With this membership, Alaska Airlines customers who are members of Alaska Mileage Plan can now earn miles when they travel on any of the other 13 members, which include American Airlines, British Airways, Cathay Pacific Airways and Qatar Airways, among others. Mileage redemption on airlines with which Alaska Airlines did not have previous partnerships, will begin in the coming months.

Additionally, the airline’s elite Mileage Plan members will enjoy privileges such as access to more than 650 international first and business class lounges, and priority check-in and boarding.

Both Alaska Air and American Airlines carry a Zacks Rank #3 (Hold).   ",https://finance.yahoo.com/news/alaska-air-alk-arm-joins-131201215.html
2021-04-01T10:37:00.000Z,Why you should grab those low airfares now,"Grab those low airfares now because Americans eager to break out of the COVID-19 pandemic lockdown are driving up demand for airline tickets and prices.   ""There's been a good uptick in leisure travel, but we're still down over 40% from what we were flying a year ago at this time,"" according to Airlines 4 America (A4A) President and CEO Nick Calio. He told Yahoo Finance Live that by the end of the summer the airlines could be flying at financially sustainable levels. ""That would be in, we're hoping, the 60% to 65% range,"" he said. Recent data backs it up. Daily throughput at the nation's airports has exceeded 1 million passengers since March 11. ""U.S. airline trends appear encouraging as the bookings recovery (early March through present) is the strongest it has been so far in the pandemic at 70%-80% of 2019 levels,"" Raymond James analyst Savanthi Syth told clients in her most recent note. Syth said average round-trip U.S. domestic fares for May to August have increased, but are still 20% lower than comparable fares in 2019. ""We believe JetBlue (JBLU), Spirit (SAVE), and, to a lesser extent, United Airlines (UAL) have the most favorable near term fare trends and, thus, revenue recovery trends. Nonetheless, all U.S. airlines appear to be benefiting from a broad-based strengthening of fares into March,"" Syth said. Cowen airline analyst Helane Becker anticipates a sustained increase in travel starting Memorial Day weekend. ""With vaccines rolling out in the U.S., we believe we are within weeks of widespread reopening and an increase in travel,"" she said in a recent note. Calio points to studies by the Harvard T.H. Chan School of Public Health that show flying to be safe in the age of COVID. ""Their conclusion was that you are better off, you're safer on an airplane than you are in almost any other routine activity, the risk of transmission is very low.""              ",https://finance.yahoo.com/news/why-you-should-grab-those-low-airfares-now-103700823.html
2021-03-31T21:10:47.000Z,'The pent-up demand for travel is really manifesting itself': Hawaiian Airlines CEO,"Hawaiian Airlines CEO Peter Ingram joins Yahoo Finance Live to talk the airline recovery outlook amid COVID-19. ADAM SHAPIRO: And of course, COVID has an impact on several businesses, major businesses, like the US airlines. Coming into the stream right now is a guest we've had on before, Peter Ingram. He is the president and CEO of Hawaiian Airlines. And Peter, while high and tight might refer to a military haircut, I think it also refers to the fact that your team runs a tight ship with Hawaiian and you are flying high right now, you're doing very well. You just started selling tickets nonstop from Phoenix to Maui. And I read an interview in which you said you expect to be flying 60% to 70% full as more planes are taking to the air. Why the optimism? PETER INGRAM: Well, we've seen a good uptick in bookings over the last couple of months really. Since the end of January our domestic US bookings have really started to accelerate. And as we are finishing the month of March we'll end up with a load factor in the 60s during the month of March. We think we've got an opportunity to better that in April. We're starting to see people optimistic about booking out into later in the second quarter and even into the third quarter. So as vaccinations are rolling out, the pent up demand for travel is really manifesting itself. ADAM SHAPIRO: We hear about this pent up demand in travel. We had on Nick Calio from Airlines for America talking about this, Mike Boyd the airline consultant talking about this. In regards to Hawaiian, I think in the previous interview with you, was it 30% of pre-pandemic traffic was actually coming from Japan. Help us understand how important the Japanese passenger is and when that person might be coming back aboard Hawaiian Airlines aircraft. PETER INGRAM: For our airline, international prior to the pandemic represented about 25% of our revenue. And the biggest piece of that, more than half of that, is from Japan. And Japan represented about a million and a half visitors for Hawaii overall. So a really substantial part of our traditional visitor base here.             ",https://finance.yahoo.com/video/pent-demand-travel-really-manifesting-211047413.html
2021-03-31T13:10:17.000Z,Americans want to travel to these destinations on these airlines to escape the pandemic,"Americans eager to go on vacation and escape the coronavirus pandemic are driving increased search results for the airlines and certain destinations in the U.S.   Web traffic analytics firm SimilarWeb's Lead Travel Consultant Alisha Kapur told Yahoo Finance Live that Southwest Airlines (LUV) leads the online search race with 25 million monthly visits to its webpage followed by American Airlines (AAL) at 21 million and Delta Air Lines (DAL) at 15 million. ""With Southwest, I think that they've really been able to pick up on the increased domestic demand and are capitalizing on that, especially through expanding their routes regionally,"" Kapur said. United Airlines (UAL) had 12 million monthly visits followed by JetBlue (JBLU) which had 7 million. And while search traffic has increased for the airlines, Kapur said the data for the top searched cities and states Utah, Miami, Montana, is also increasing.  ""National parks have always been pretty heavily searched,"" said Kapur.   But she suspects the pandemic has changed the way people think about where to go on vacation. ""I don't think that people really want to go to a crowded location for a while until they feel that it is truly safe. So even if they're vaccinated, I think that there are still a lot of questions around vaccination coverage, and really what is going to be safe and how many people you can actually be around without feeling uncomfortable."" Kapur predicts a really big uptick in travel by Memorial Day. ""We are sitting on a huge amount of pent-up demand,"" she said. And SimilarWeb's data shows where the crowds may go. The top five searched vacation destinations right now are Yellowstone National Park, Disney World, North Carolina's Outer Banks, Las Vegas and Disneyland.   The one international destination that makes the top 10 was Bora Bora in French Polynesia. ""I think that what we're seeing is that as more and more wealthier populations get vaccinated, they are looking to take advantage of luxury travel and take advantage of some deals that may not last into the summer,"" Kapur said.                 ",https://finance.yahoo.com/news/americans-want-to-go-to-these-destinations-to-escape-the-pandemic-131017760.html
2021-03-30T20:09:00.000Z,Why American Airlines Stock Is Up Today,https://www.fool.com/investing/2021/03/30/why-american-airlines-stock-is-up-today/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,https://finance.yahoo.com/m/6cd9b143-6a80-320d-bbae-24eb4030e9c0/why-american-airlines-stock.html
2021-03-30T20:01:54.000Z,"'There’s been a good uptick in leisure travel, but we’re still down over 40%' from a year ago: Airlines for America CEO","President and CEO of Airlines for America, Nicholas Calio, joined Yahoo Finance Live to break down the increase in Americans travelling bby plane and what this means for the recovering airline industry [MUSIC PLAYING] ADAM SHAPIRO: Welcome back to ""Yahoo Finance Live."" US airlines are ready for takeoff. Yesterday, we heard from Mike Boyd, who talked about the fact that we had on Sunday more than 1.5 million passengers, just Sunday, passing through TSA checkpoints at the nation's airports, and the number continues to track up. But we want to talk about the other issue that's going on and how the airlines are faring. So to do that, we bring in to the stream Nicholas Calio. He's President and CEO of Airlines for America, which is one of the largest trade groups in the country representing the largest airlines in the United States. Good to see you, Nick. And I want to start off with something very basic, that domestic fares are up about still-- they're 20% lower to comparable fares from 2019. But Savi Syth over at Raymond James said all US airlines appear to be benefiting from a broad-based strengthening affairs into March. So when you speak to your members, what are you hearing about the trajectory, not only for their sustainability, but airfares? NICHOLAS CALIO: Well, in terms of the trajectory, Adam, as we've discussed before, with this pandemic, we've learned that we can plan but not forecast. We are encouraged by the numbers going up. And people clearly want to travel. We're encouraged by the vaccinations. Fares are lower. But remember, what-- before the pandemic started fares were at historic lows. And as demand increases, we assume the prices will increase. Also right now, bookings are looking a little better, but a lot of people are booking with tickets that they had for last-- for flights last year, and the time to use those tickets were extended. SEANA SMITH: Well, Nick, going off of that then, I guess now, we were just talking to the doctor last segment, he was putting a positive spin on it, but the number of cases-- number of COVID cases across the country, yes, are down significantly, but they are increasing just a little bit. I'm curious just how you're looking at it, how your members are looking at that, because we were, prior to that, just talking about this expected summer surge that we would see by people that just could not wait to travel once again.            ",https://finance.yahoo.com/video/good-uptick-leisure-travel-still-200154103.html
2021-03-30T16:44:04.000Z,American Airlines (AAL) Provides Optimistic Update on Q1,"With air-travel demand picking up the pace in the United States following a decrease in coronavirus cases and the increase in vaccinations, American Airlines’ AAL management provided an improved outlook for the first quarter of 2021. In a SEC filing, management of this Fort Worth, TX based carrier stated that it now expects system capacity (measured in available seat miles) for the March quarter to decline roughly in the 40-45% band from the levels achieved in first-quarter 2019. Earlier, the expectation was a decline of 45% for capacity from the first-quarter 2019 reading. Management, however, refrained from issuing capacity guidance for the June quarter. On another positive note, management stated that bookings (with respect to domestic markets and short-haul international flights) recently improved. Notably, bookings were hampered in the early part of the March quarter of 2021 due to the order imposed by the Centers for Disease Control and Prevention pertaining to the requirement of testing negative for COVID-19 to qualify for an entry into the United States Reflective of this betterment, the seven-day moving average as of Mar 26 with respect to the net bookings at the currently Zacks Rank #3 (Hold) American Airlines, was roughly 90% of the level recorded in 2019. Moreover, the reading related to domestic load factor (% of seats filled by passengers) was nearly 80% in the period, further mirroring the recovery in air-travel demand. You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here. Despite limited visibility stemming from forward bookings, management at American Airlines on an optimistic note presently expects the current booking strength to continue through the second-quarter end. American Airlines apart, the likes of Southwest Airlines LUV, United Airlines UAL and JetBlue Airways JBLU gave encouraging projections for the March quarter owing to the uptick in air-travel demand in the United States.   ",https://finance.yahoo.com/news/american-airlines-aal-provides-optimistic-164404570.html
2021-03-30T16:35:04.000Z,"Airline Stock Roundup: AAL Issues Bullish Q1 Projection, UAL, DAL & LUV in Focus","in the past week, American Airlines’ AAL management provided an improved forecast for the March quarter of 2021. This rosier projection was owing to the subsidence in cases with new coronavirus infections and the rising incidence of vaccination drives, which in turn is helping air-travel demand pick up the pace. Expecting the sunnier scenario to continue into the summer season, United Airlines UAL and Southwest Airlines LUV look forward to boost their respective domestic networks to meet the anticipated demand swell in the hotter months. Notably, Alaska Air Group’s ALK subsidiary Alaska Airlines also recently announced its plan to bolster its domestic network in a bid to meet the anticipated surge in air-travel demand during summer. This was mentioned in detail in the previous week’s writeup. 1. In a SEC filing, management of American Airlines stated that it now expects system capacity (measured in available seat miles) for the March quarter to decline roughly in the 40-45% band from the levels achieved in first-quarter 2019. Earlier, the expectation was for a capacity reduction of 45% from the first-quarter 2019 reading. Management, however, refrained from providing capacity guidance for the June quarter. On another positive note, management stated that bookings (with respect to domestic markets and short-haul international flights) recently picked up. Notably, bookings were affected in the early part of the March quarter due to the order imposed the Centers for Disease Control and Prevention that required to test negative for COVID-19 to enter the United States. Reflective of this improvement, the seven-day moving average as of Mar 26 pertaining to the net bookings at the currently Zacks Rank #3 (Hold) American Airlines, was roughly 90% of the level achieved in 2019. Moreover, the reading related to the domestic load factor (% of seats filled by passengers) was nearly 80% in the period, further reflecting the betterment in air-travel demand.          ",https://finance.yahoo.com/news/airline-stock-roundup-aal-issues-163504688.html
